orderID,orderDate,order_year,order_month,order_quarter,requiredDate,shippedDate,ship_delay_days,freight,productID,productName,quantityPerUnit,categoryID,categoryName,category_description,discontinued,unitPrice,quantity,discount,line_total,customerID,customer_company,customer_contact,customer_title,customer_city,customer_country,employeeID,employee_name,employee_title,employee_city,employee_country,reports_to,shipperID,shipper_name
10277,2013-08-09,2013,8,3,2013-09-06,2013-08-13,4.0,125.77,62,Tarte au sucre,48 pies,3,Confections,"Desserts, candies, and sweet breads",0,39.4,12,0.0,472.79999999999995,MORGK,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,Leipzig,Germany,2,Andrew Fuller,Vice President Sales,New York,USA,,3,Federal Shipping
10278,2013-08-12,2013,8,3,2013-09-09,2013-08-16,4.0,92.69,44,Gula Malacca,20 - 2 kg bags,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",0,15.5,16,0.0,248.0,BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,8,Laura Callahan,Sales Manager,New York,USA,2.0,2,United Package
10278,2013-08-12,2013,8,3,2013-09-09,2013-08-16,4.0,92.69,59,Raclette Courdavault,5 kg pkg.,4,Dairy Products,Cheeses,0,44.0,15,0.0,660.0,BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,8,Laura Callahan,Sales Manager,New York,USA,2.0,2,United Package
10278,2013-08-12,2013,8,3,2013-09-09,2013-08-16,4.0,92.69,63,Vegie-spread,15 - 625 g jars,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",0,35.1,8,0.0,280.8,BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,8,Laura Callahan,Sales Manager,New York,USA,2.0,2,United Package
10278,2013-08-12,2013,8,3,2013-09-09,2013-08-16,4.0,92.69,73,Röd Kaviar,24 - 150 g jars,8,Seafood,Seaweed and fish,0,12.0,25,0.0,300.0,BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,8,Laura Callahan,Sales Manager,New York,USA,2.0,2,United Package
10279,2013-08-13,2013,8,3,2013-09-10,2013-08-16,3.0,25.83,17,Alice Mutton,20 - 1 kg tins,6,Meat & Poultry,Prepared meats,1,31.2,15,0.25,351.0,LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,8,Laura Callahan,Sales Manager,New York,USA,2.0,2,United Package
10280,2013-08-14,2013,8,3,2013-09-11,2013-09-12,29.0,8.98,24,Guarana Fantastica,12 - 355 ml cans,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",1,3.6,12,0.0,43.2,BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,2,Andrew Fuller,Vice President Sales,New York,USA,,1,Speedy Express
10280,2013-08-14,2013,8,3,2013-09-11,2013-09-12,29.0,8.98,55,Pâté chinois,24 boxes x 2 pies,6,Meat & Poultry,Prepared meats,0,19.2,20,0.0,384.0,BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,2,Andrew Fuller,Vice President Sales,New York,USA,,1,Speedy Express
10280,2013-08-14,2013,8,3,2013-09-11,2013-09-12,29.0,8.98,75,Rhönbräu Klosterbier,24 - 0.5 l bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,6.2,30,0.0,186.0,BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,2,Andrew Fuller,Vice President Sales,New York,USA,,1,Speedy Express
10281,2013-08-14,2013,8,3,2013-08-28,2013-08-21,7.0,2.94,19,Teatime Chocolate Biscuits,10 boxes x 12 pieces,3,Confections,"Desserts, candies, and sweet breads",0,7.3,1,0.0,7.3,ROMEY,Romero y tomillo,Alejandra Camino,Accounting Manager,Madrid,Spain,4,Margaret Peacock,Sales Representative,New York,USA,8.0,1,Speedy Express
10281,2013-08-14,2013,8,3,2013-08-28,2013-08-21,7.0,2.94,24,Guarana Fantastica,12 - 355 ml cans,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",1,3.6,6,0.0,21.6,ROMEY,Romero y tomillo,Alejandra Camino,Accounting Manager,Madrid,Spain,4,Margaret Peacock,Sales Representative,New York,USA,8.0,1,Speedy Express
10281,2013-08-14,2013,8,3,2013-08-28,2013-08-21,7.0,2.94,35,Steeleye Stout,24 - 12 oz bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,14.4,4,0.0,57.6,ROMEY,Romero y tomillo,Alejandra Camino,Accounting Manager,Madrid,Spain,4,Margaret Peacock,Sales Representative,New York,USA,8.0,1,Speedy Express
10282,2013-08-15,2013,8,3,2013-09-12,2013-08-21,6.0,12.69,30,Nord-Ost Matjeshering,10 - 200 g glasses,8,Seafood,Seaweed and fish,0,20.7,6,0.0,124.19999999999999,ROMEY,Romero y tomillo,Alejandra Camino,Accounting Manager,Madrid,Spain,4,Margaret Peacock,Sales Representative,New York,USA,8.0,1,Speedy Express
10282,2013-08-15,2013,8,3,2013-09-12,2013-08-21,6.0,12.69,57,Ravioli Angelo,24 - 250 g pkgs.,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",0,15.6,2,0.0,31.2,ROMEY,Romero y tomillo,Alejandra Camino,Accounting Manager,Madrid,Spain,4,Margaret Peacock,Sales Representative,New York,USA,8.0,1,Speedy Express
10283,2013-08-16,2013,8,3,2013-09-13,2013-08-23,7.0,84.81,15,Genen Shouyu,24 - 250 ml bottles,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",0,12.4,20,0.0,248.0,LILAS,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,3,Janet Leverling,Sales Representative,New York,USA,8.0,3,Federal Shipping
10283,2013-08-16,2013,8,3,2013-09-13,2013-08-23,7.0,84.81,19,Teatime Chocolate Biscuits,10 boxes x 12 pieces,3,Confections,"Desserts, candies, and sweet breads",0,7.3,18,0.0,131.4,LILAS,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,3,Janet Leverling,Sales Representative,New York,USA,8.0,3,Federal Shipping
10283,2013-08-16,2013,8,3,2013-09-13,2013-08-23,7.0,84.81,60,Camembert Pierrot,15 - 300 g rounds,4,Dairy Products,Cheeses,0,27.2,35,0.0,952.0,LILAS,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,3,Janet Leverling,Sales Representative,New York,USA,8.0,3,Federal Shipping
10283,2013-08-16,2013,8,3,2013-09-13,2013-08-23,7.0,84.81,72,Mozzarella di Giovanni,24 - 200 g pkgs.,4,Dairy Products,Cheeses,0,27.8,3,0.0,83.4,LILAS,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,3,Janet Leverling,Sales Representative,New York,USA,8.0,3,Federal Shipping
10284,2013-08-19,2013,8,3,2013-09-16,2013-08-27,8.0,76.56,27,Schoggi Schokolade,100 - 100 g pieces,3,Confections,"Desserts, candies, and sweet breads",0,35.1,15,0.25,394.875,LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,4,Margaret Peacock,Sales Representative,New York,USA,8.0,1,Speedy Express
10284,2013-08-19,2013,8,3,2013-09-16,2013-08-27,8.0,76.56,44,Gula Malacca,20 - 2 kg bags,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",0,15.5,21,0.0,325.5,LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,4,Margaret Peacock,Sales Representative,New York,USA,8.0,1,Speedy Express
10284,2013-08-19,2013,8,3,2013-09-16,2013-08-27,8.0,76.56,60,Camembert Pierrot,15 - 300 g rounds,4,Dairy Products,Cheeses,0,27.2,20,0.25,408.0,LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,4,Margaret Peacock,Sales Representative,New York,USA,8.0,1,Speedy Express
10284,2013-08-19,2013,8,3,2013-09-16,2013-08-27,8.0,76.56,67,Laughing Lumberjack Lager,24 - 12 oz bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,11.2,5,0.25,42.0,LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,4,Margaret Peacock,Sales Representative,New York,USA,8.0,1,Speedy Express
10285,2013-08-20,2013,8,3,2013-09-17,2013-08-26,6.0,76.83,1,Chai,10 boxes x 20 bags,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,14.4,45,0.2,518.4,QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,1,Nancy Davolio,Sales Representative,New York,USA,8.0,2,United Package
10285,2013-08-20,2013,8,3,2013-09-17,2013-08-26,6.0,76.83,40,Boston Crab Meat,24 - 4 oz tins,8,Seafood,Seaweed and fish,0,14.7,40,0.2,470.40000000000003,QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,1,Nancy Davolio,Sales Representative,New York,USA,8.0,2,United Package
10285,2013-08-20,2013,8,3,2013-09-17,2013-08-26,6.0,76.83,53,Perth Pasties,48 pieces,6,Meat & Poultry,Prepared meats,1,26.2,36,0.2,754.56,QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,1,Nancy Davolio,Sales Representative,New York,USA,8.0,2,United Package
10286,2013-08-21,2013,8,3,2013-09-18,2013-08-30,9.0,229.24,35,Steeleye Stout,24 - 12 oz bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,14.4,100,0.0,1440.0,QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,8,Laura Callahan,Sales Manager,New York,USA,2.0,3,Federal Shipping
10286,2013-08-21,2013,8,3,2013-09-18,2013-08-30,9.0,229.24,62,Tarte au sucre,48 pies,3,Confections,"Desserts, candies, and sweet breads",0,39.4,40,0.0,1576.0,QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,8,Laura Callahan,Sales Manager,New York,USA,2.0,3,Federal Shipping
10287,2013-08-22,2013,8,3,2013-09-19,2013-08-28,6.0,12.76,16,Pavlova,32 - 500 g boxes,3,Confections,"Desserts, candies, and sweet breads",0,13.9,40,0.15,472.59999999999997,RICAR,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,8,Laura Callahan,Sales Manager,New York,USA,2.0,3,Federal Shipping
10287,2013-08-22,2013,8,3,2013-09-19,2013-08-28,6.0,12.76,34,Sasquatch Ale,24 - 12 oz bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,11.2,20,0.0,224.0,RICAR,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,8,Laura Callahan,Sales Manager,New York,USA,2.0,3,Federal Shipping
10287,2013-08-22,2013,8,3,2013-09-19,2013-08-28,6.0,12.76,46,Spegesild,4 - 450 g glasses,8,Seafood,Seaweed and fish,0,9.6,15,0.15,122.39999999999999,RICAR,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,8,Laura Callahan,Sales Manager,New York,USA,2.0,3,Federal Shipping
10288,2013-08-23,2013,8,3,2013-09-20,2013-09-03,11.0,7.45,54,Tourtière,16 pies,6,Meat & Poultry,Prepared meats,0,5.9,10,0.1,53.1,REGGC,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Reggio Emilia,Italy,4,Margaret Peacock,Sales Representative,New York,USA,8.0,1,Speedy Express
10288,2013-08-23,2013,8,3,2013-09-20,2013-09-03,11.0,7.45,68,Scottish Longbreads,10 boxes x 8 pieces,3,Confections,"Desserts, candies, and sweet breads",0,10.0,3,0.1,27.0,REGGC,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Reggio Emilia,Italy,4,Margaret Peacock,Sales Representative,New York,USA,8.0,1,Speedy Express
10289,2013-08-26,2013,8,3,2013-09-23,2013-08-28,2.0,22.77,3,Aniseed Syrup,12 - 550 ml bottles,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",0,8.0,30,0.0,240.0,BSBEV,B's Beverages,Victoria Ashworth,Sales Representative,London,UK,7,Robert King,Sales Representative,London,UK,5.0,3,Federal Shipping
10289,2013-08-26,2013,8,3,2013-09-23,2013-08-28,2.0,22.77,64,Wimmers gute Semmelknödel,20 bags x 4 pieces,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",0,26.6,9,0.0,239.4,BSBEV,B's Beverages,Victoria Ashworth,Sales Representative,London,UK,7,Robert King,Sales Representative,London,UK,5.0,3,Federal Shipping
10290,2013-08-27,2013,8,3,2013-09-24,2013-09-03,7.0,79.7,5,Chef Anton's Gumbo Mix,36 boxes,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",1,17.0,20,0.0,340.0,COMMI,Comércio Mineiro,Pedro Afonso,Sales Associate,Sao Paulo,Brazil,8,Laura Callahan,Sales Manager,New York,USA,2.0,1,Speedy Express
10290,2013-08-27,2013,8,3,2013-09-24,2013-09-03,7.0,79.7,29,Thüringer Rostbratwurst,50 bags x 30 sausgs.,6,Meat & Poultry,Prepared meats,1,99.0,15,0.0,1485.0,COMMI,Comércio Mineiro,Pedro Afonso,Sales Associate,Sao Paulo,Brazil,8,Laura Callahan,Sales Manager,New York,USA,2.0,1,Speedy Express
10290,2013-08-27,2013,8,3,2013-09-24,2013-09-03,7.0,79.7,49,Maxilaku,24 - 50 g pkgs.,3,Confections,"Desserts, candies, and sweet breads",0,16.0,15,0.0,240.0,COMMI,Comércio Mineiro,Pedro Afonso,Sales Associate,Sao Paulo,Brazil,8,Laura Callahan,Sales Manager,New York,USA,2.0,1,Speedy Express
10290,2013-08-27,2013,8,3,2013-09-24,2013-09-03,7.0,79.7,77,Original Frankfurter Grüne Soße,12 boxes,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",0,10.4,10,0.0,104.0,COMMI,Comércio Mineiro,Pedro Afonso,Sales Associate,Sao Paulo,Brazil,8,Laura Callahan,Sales Manager,New York,USA,2.0,1,Speedy Express
10291,2013-08-27,2013,8,3,2013-09-24,2013-09-04,8.0,6.4,13,Konbu,2 kg box,8,Seafood,Seaweed and fish,0,4.8,20,0.1,86.4,QUEDE,Que Delícia,Bernardo Batista,Accounting Manager,Rio de Janeiro,Brazil,6,Michael Suyama,Sales Representative,London,UK,5.0,2,United Package
10291,2013-08-27,2013,8,3,2013-09-24,2013-09-04,8.0,6.4,44,Gula Malacca,20 - 2 kg bags,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",0,15.5,24,0.1,334.8,QUEDE,Que Delícia,Bernardo Batista,Accounting Manager,Rio de Janeiro,Brazil,6,Michael Suyama,Sales Representative,London,UK,5.0,2,United Package
10291,2013-08-27,2013,8,3,2013-09-24,2013-09-04,8.0,6.4,51,Manjimup Dried Apples,50 - 300 g pkgs.,7,Produce,Dried fruit and bean curd,0,42.4,2,0.1,76.32,QUEDE,Que Delícia,Bernardo Batista,Accounting Manager,Rio de Janeiro,Brazil,6,Michael Suyama,Sales Representative,London,UK,5.0,2,United Package
10292,2013-08-28,2013,8,3,2013-09-25,2013-09-02,5.0,1.35,20,Sir Rodney's Marmalade,30 gift boxes,3,Confections,"Desserts, candies, and sweet breads",0,64.8,20,0.0,1296.0,TRADH,Tradição Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,1,Nancy Davolio,Sales Representative,New York,USA,8.0,2,United Package
10293,2013-08-29,2013,8,3,2013-09-26,2013-09-11,13.0,21.18,18,Carnarvon Tigers,16 kg pkg.,8,Seafood,Seaweed and fish,0,50.0,12,0.0,600.0,TORTU,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10293,2013-08-29,2013,8,3,2013-09-26,2013-09-11,13.0,21.18,24,Guarana Fantastica,12 - 355 ml cans,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",1,3.6,10,0.0,36.0,TORTU,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10293,2013-08-29,2013,8,3,2013-09-26,2013-09-11,13.0,21.18,63,Vegie-spread,15 - 625 g jars,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",0,35.1,5,0.0,175.5,TORTU,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10293,2013-08-29,2013,8,3,2013-09-26,2013-09-11,13.0,21.18,75,Rhönbräu Klosterbier,24 - 0.5 l bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,6.2,6,0.0,37.2,TORTU,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10294,2013-08-30,2013,8,3,2013-09-27,2013-09-05,6.0,147.26,1,Chai,10 boxes x 20 bags,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,14.4,18,0.0,259.2,RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,4,Margaret Peacock,Sales Representative,New York,USA,8.0,2,United Package
10294,2013-08-30,2013,8,3,2013-09-27,2013-09-05,6.0,147.26,17,Alice Mutton,20 - 1 kg tins,6,Meat & Poultry,Prepared meats,1,31.2,15,0.0,468.0,RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,4,Margaret Peacock,Sales Representative,New York,USA,8.0,2,United Package
10294,2013-08-30,2013,8,3,2013-09-27,2013-09-05,6.0,147.26,43,Ipoh Coffee,16 - 500 g tins,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,36.8,15,0.0,552.0,RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,4,Margaret Peacock,Sales Representative,New York,USA,8.0,2,United Package
10294,2013-08-30,2013,8,3,2013-09-27,2013-09-05,6.0,147.26,60,Camembert Pierrot,15 - 300 g rounds,4,Dairy Products,Cheeses,0,27.2,21,0.0,571.1999999999999,RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,4,Margaret Peacock,Sales Representative,New York,USA,8.0,2,United Package
10294,2013-08-30,2013,8,3,2013-09-27,2013-09-05,6.0,147.26,75,Rhönbräu Klosterbier,24 - 0.5 l bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,6.2,6,0.0,37.2,RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,4,Margaret Peacock,Sales Representative,New York,USA,8.0,2,United Package
10295,2013-09-02,2013,9,3,2013-09-30,2013-09-10,8.0,1.15,56,Gnocchi di nonna Alice,24 - 250 g pkgs.,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",0,30.4,4,0.0,121.6,VINET,Vins et alcools Chevalier,Paul Henriot,Accounting Manager,Reims,France,2,Andrew Fuller,Vice President Sales,New York,USA,,2,United Package
10296,2013-09-03,2013,9,3,2013-10-01,2013-09-11,8.0,0.12,11,Queso Cabrales,1 kg pkg.,4,Dairy Products,Cheeses,0,16.8,12,0.0,201.60000000000002,LILAS,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,6,Michael Suyama,Sales Representative,London,UK,5.0,1,Speedy Express
10296,2013-09-03,2013,9,3,2013-10-01,2013-09-11,8.0,0.12,16,Pavlova,32 - 500 g boxes,3,Confections,"Desserts, candies, and sweet breads",0,13.9,30,0.0,417.0,LILAS,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,6,Michael Suyama,Sales Representative,London,UK,5.0,1,Speedy Express
10296,2013-09-03,2013,9,3,2013-10-01,2013-09-11,8.0,0.12,69,Gudbrandsdalsost,10 kg pkg.,4,Dairy Products,Cheeses,0,28.8,15,0.0,432.0,LILAS,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,6,Michael Suyama,Sales Representative,London,UK,5.0,1,Speedy Express
10297,2013-09-04,2013,9,3,2013-10-16,2013-09-10,6.0,5.74,39,Chartreuse verte,750 cc per bottle,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,14.4,60,0.0,864.0,BLONP,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,5,Steven Buchanan,Sales Manager,London,UK,2.0,2,United Package
10297,2013-09-04,2013,9,3,2013-10-16,2013-09-10,6.0,5.74,72,Mozzarella di Giovanni,24 - 200 g pkgs.,4,Dairy Products,Cheeses,0,27.8,20,0.0,556.0,BLONP,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,5,Steven Buchanan,Sales Manager,London,UK,2.0,2,United Package
10298,2013-09-05,2013,9,3,2013-10-03,2013-09-11,6.0,168.22,2,Chang,24 - 12 oz bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,15.2,40,0.0,608.0,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,6,Michael Suyama,Sales Representative,London,UK,5.0,2,United Package
10298,2013-09-05,2013,9,3,2013-10-03,2013-09-11,6.0,168.22,36,Inlagd Sill,24 - 250 g  jars,8,Seafood,Seaweed and fish,0,15.2,40,0.25,456.0,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,6,Michael Suyama,Sales Representative,London,UK,5.0,2,United Package
10298,2013-09-05,2013,9,3,2013-10-03,2013-09-11,6.0,168.22,59,Raclette Courdavault,5 kg pkg.,4,Dairy Products,Cheeses,0,44.0,30,0.25,990.0,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,6,Michael Suyama,Sales Representative,London,UK,5.0,2,United Package
10298,2013-09-05,2013,9,3,2013-10-03,2013-09-11,6.0,168.22,62,Tarte au sucre,48 pies,3,Confections,"Desserts, candies, and sweet breads",0,39.4,15,0.0,591.0,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,6,Michael Suyama,Sales Representative,London,UK,5.0,2,United Package
10299,2013-09-06,2013,9,3,2013-10-04,2013-09-13,7.0,29.76,19,Teatime Chocolate Biscuits,10 boxes x 12 pieces,3,Confections,"Desserts, candies, and sweet breads",0,7.3,15,0.0,109.5,RICAR,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,4,Margaret Peacock,Sales Representative,New York,USA,8.0,2,United Package
10299,2013-09-06,2013,9,3,2013-10-04,2013-09-13,7.0,29.76,70,Outback Lager,24 - 355 ml bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,12.0,20,0.0,240.0,RICAR,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,4,Margaret Peacock,Sales Representative,New York,USA,8.0,2,United Package
10300,2013-09-09,2013,9,3,2013-10-07,2013-09-18,9.0,17.68,66,Louisiana Hot Spiced Okra,24 - 8 oz jars,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",0,13.6,30,0.0,408.0,MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Bergamo,Italy,2,Andrew Fuller,Vice President Sales,New York,USA,,2,United Package
10300,2013-09-09,2013,9,3,2013-10-07,2013-09-18,9.0,17.68,68,Scottish Longbreads,10 boxes x 8 pieces,3,Confections,"Desserts, candies, and sweet breads",0,10.0,20,0.0,200.0,MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Bergamo,Italy,2,Andrew Fuller,Vice President Sales,New York,USA,,2,United Package
10301,2013-09-09,2013,9,3,2013-10-07,2013-09-17,8.0,45.08,40,Boston Crab Meat,24 - 4 oz tins,8,Seafood,Seaweed and fish,0,14.7,10,0.0,147.0,WANDK,Die Wandernde Kuh,Rita Müller,Sales Representative,Stuttgart,Germany,8,Laura Callahan,Sales Manager,New York,USA,2.0,2,United Package
10301,2013-09-09,2013,9,3,2013-10-07,2013-09-17,8.0,45.08,56,Gnocchi di nonna Alice,24 - 250 g pkgs.,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",0,30.4,20,0.0,608.0,WANDK,Die Wandernde Kuh,Rita Müller,Sales Representative,Stuttgart,Germany,8,Laura Callahan,Sales Manager,New York,USA,2.0,2,United Package
10302,2013-09-10,2013,9,3,2013-10-08,2013-10-09,29.0,6.27,17,Alice Mutton,20 - 1 kg tins,6,Meat & Poultry,Prepared meats,1,31.2,40,0.0,1248.0,SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,4,Margaret Peacock,Sales Representative,New York,USA,8.0,2,United Package
