orderID,productID,unitPrice,quantity,discount,productName,quantityPerUnit,categoryID,discontinued,categoryName,category_description,customerID,employeeID,orderDate,requiredDate,shippedDate,shipperID,freight,customer_company,customer_contact,customer_title,customer_city,customer_country,employee_name,employee_title,employee_city,employee_country,reports_to,shipper_name,line_total,order_year,order_month,order_quarter,ship_delay_days,is_shipped
10277,62,39.4,12,0.0,Tarte au sucre,48 pies,3,False,Confections,"Desserts, candies, and sweet breads",MORGK,2,2013-08-09,2013-09-06,2013-08-13,3,125.77,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,Leipzig,Germany,Andrew Fuller,Vice President Sales,New York,USA,0,Federal Shipping,472.8,2013,8,3,4.0,True
10278,44,15.5,16,0.0,Gula Malacca,20 - 2 kg bags,2,False,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",BERGS,8,2013-08-12,2013-09-09,2013-08-16,2,92.69,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Laura Callahan,Sales Manager,New York,USA,2,United Package,248.0,2013,8,3,4.0,True
10278,59,44.0,15,0.0,Raclette Courdavault,5 kg pkg.,4,False,Dairy Products,Cheeses,BERGS,8,2013-08-12,2013-09-09,2013-08-16,2,92.69,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Laura Callahan,Sales Manager,New York,USA,2,United Package,660.0,2013,8,3,4.0,True
10278,63,35.1,8,0.0,Vegie-spread,15 - 625 g jars,2,False,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",BERGS,8,2013-08-12,2013-09-09,2013-08-16,2,92.69,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Laura Callahan,Sales Manager,New York,USA,2,United Package,280.8,2013,8,3,4.0,True
10278,73,12.0,25,0.0,Röd Kaviar,24 - 150 g jars,8,False,Seafood,Seaweed and fish,BERGS,8,2013-08-12,2013-09-09,2013-08-16,2,92.69,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Laura Callahan,Sales Manager,New York,USA,2,United Package,300.0,2013,8,3,4.0,True
10279,17,31.2,15,0.25,Alice Mutton,20 - 1 kg tins,6,True,Meat & Poultry,Prepared meats,LEHMS,8,2013-08-13,2013-09-10,2013-08-16,2,25.83,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Laura Callahan,Sales Manager,New York,USA,2,United Package,351.0,2013,8,3,3.0,True
10280,24,3.6,12,0.0,Guarana Fantastica,12 - 355 ml cans,1,True,Beverages,"Soft drinks, coffees, teas, beers, and ales",BERGS,2,2013-08-14,2013-09-11,2013-09-12,1,8.98,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Andrew Fuller,Vice President Sales,New York,USA,0,Speedy Express,43.2,2013,8,3,29.0,True
10280,55,19.2,20,0.0,Pâté chinois,24 boxes x 2 pies,6,False,Meat & Poultry,Prepared meats,BERGS,2,2013-08-14,2013-09-11,2013-09-12,1,8.98,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Andrew Fuller,Vice President Sales,New York,USA,0,Speedy Express,384.0,2013,8,3,29.0,True
10280,75,6.2,30,0.0,Rhönbräu Klosterbier,24 - 0.5 l bottles,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",BERGS,2,2013-08-14,2013-09-11,2013-09-12,1,8.98,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Andrew Fuller,Vice President Sales,New York,USA,0,Speedy Express,186.0,2013,8,3,29.0,True
10281,19,7.3,1,0.0,Teatime Chocolate Biscuits,10 boxes x 12 pieces,3,False,Confections,"Desserts, candies, and sweet breads",ROMEY,4,2013-08-14,2013-08-28,2013-08-21,1,2.94,Romero y tomillo,Alejandra Camino,Accounting Manager,Madrid,Spain,Margaret Peacock,Sales Representative,New York,USA,8,Speedy Express,7.3,2013,8,3,7.0,True
10281,24,3.6,6,0.0,Guarana Fantastica,12 - 355 ml cans,1,True,Beverages,"Soft drinks, coffees, teas, beers, and ales",ROMEY,4,2013-08-14,2013-08-28,2013-08-21,1,2.94,Romero y tomillo,Alejandra Camino,Accounting Manager,Madrid,Spain,Margaret Peacock,Sales Representative,New York,USA,8,Speedy Express,21.6,2013,8,3,7.0,True
10281,35,14.4,4,0.0,Steeleye Stout,24 - 12 oz bottles,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",ROMEY,4,2013-08-14,2013-08-28,2013-08-21,1,2.94,Romero y tomillo,Alejandra Camino,Accounting Manager,Madrid,Spain,Margaret Peacock,Sales Representative,New York,USA,8,Speedy Express,57.6,2013,8,3,7.0,True
10282,30,20.7,6,0.0,Nord-Ost Matjeshering,10 - 200 g glasses,8,False,Seafood,Seaweed and fish,ROMEY,4,2013-08-15,2013-09-12,2013-08-21,1,12.69,Romero y tomillo,Alejandra Camino,Accounting Manager,Madrid,Spain,Margaret Peacock,Sales Representative,New York,USA,8,Speedy Express,124.2,2013,8,3,6.0,True
10282,57,15.6,2,0.0,Ravioli Angelo,24 - 250 g pkgs.,5,False,Grains & Cereals,"Breads, crackers, pasta, and cereal",ROMEY,4,2013-08-15,2013-09-12,2013-08-21,1,12.69,Romero y tomillo,Alejandra Camino,Accounting Manager,Madrid,Spain,Margaret Peacock,Sales Representative,New York,USA,8,Speedy Express,31.2,2013,8,3,6.0,True
10283,15,12.4,20,0.0,Genen Shouyu,24 - 250 ml bottles,2,False,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",LILAS,3,2013-08-16,2013-09-13,2013-08-23,3,84.81,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Janet Leverling,Sales Representative,New York,USA,8,Federal Shipping,248.0,2013,8,3,7.0,True
10283,19,7.3,18,0.0,Teatime Chocolate Biscuits,10 boxes x 12 pieces,3,False,Confections,"Desserts, candies, and sweet breads",LILAS,3,2013-08-16,2013-09-13,2013-08-23,3,84.81,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Janet Leverling,Sales Representative,New York,USA,8,Federal Shipping,131.4,2013,8,3,7.0,True
10283,60,27.2,35,0.0,Camembert Pierrot,15 - 300 g rounds,4,False,Dairy Products,Cheeses,LILAS,3,2013-08-16,2013-09-13,2013-08-23,3,84.81,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Janet Leverling,Sales Representative,New York,USA,8,Federal Shipping,952.0,2013,8,3,7.0,True
10283,72,27.8,3,0.0,Mozzarella di Giovanni,24 - 200 g pkgs.,4,False,Dairy Products,Cheeses,LILAS,3,2013-08-16,2013-09-13,2013-08-23,3,84.81,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Janet Leverling,Sales Representative,New York,USA,8,Federal Shipping,83.4,2013,8,3,7.0,True
10284,27,35.1,15,0.25,Schoggi Schokolade,100 - 100 g pieces,3,False,Confections,"Desserts, candies, and sweet breads",LEHMS,4,2013-08-19,2013-09-16,2013-08-27,1,76.56,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Margaret Peacock,Sales Representative,New York,USA,8,Speedy Express,394.88,2013,8,3,8.0,True
10284,44,15.5,21,0.0,Gula Malacca,20 - 2 kg bags,2,False,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",LEHMS,4,2013-08-19,2013-09-16,2013-08-27,1,76.56,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Margaret Peacock,Sales Representative,New York,USA,8,Speedy Express,325.5,2013,8,3,8.0,True
10284,60,27.2,20,0.25,Camembert Pierrot,15 - 300 g rounds,4,False,Dairy Products,Cheeses,LEHMS,4,2013-08-19,2013-09-16,2013-08-27,1,76.56,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Margaret Peacock,Sales Representative,New York,USA,8,Speedy Express,408.0,2013,8,3,8.0,True
10284,67,11.2,5,0.25,Laughing Lumberjack Lager,24 - 12 oz bottles,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",LEHMS,4,2013-08-19,2013-09-16,2013-08-27,1,76.56,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Margaret Peacock,Sales Representative,New York,USA,8,Speedy Express,42.0,2013,8,3,8.0,True
10285,1,14.4,45,0.2,Chai,10 boxes x 20 bags,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",QUICK,1,2013-08-20,2013-09-17,2013-08-26,2,76.83,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Nancy Davolio,Sales Representative,New York,USA,8,United Package,518.4,2013,8,3,6.0,True
10285,40,14.7,40,0.2,Boston Crab Meat,24 - 4 oz tins,8,False,Seafood,Seaweed and fish,QUICK,1,2013-08-20,2013-09-17,2013-08-26,2,76.83,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Nancy Davolio,Sales Representative,New York,USA,8,United Package,470.4,2013,8,3,6.0,True
10285,53,26.2,36,0.2,Perth Pasties,48 pieces,6,True,Meat & Poultry,Prepared meats,QUICK,1,2013-08-20,2013-09-17,2013-08-26,2,76.83,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Nancy Davolio,Sales Representative,New York,USA,8,United Package,754.56,2013,8,3,6.0,True
10286,35,14.4,100,0.0,Steeleye Stout,24 - 12 oz bottles,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",QUICK,8,2013-08-21,2013-09-18,2013-08-30,3,229.24,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Laura Callahan,Sales Manager,New York,USA,2,Federal Shipping,1440.0,2013,8,3,9.0,True
10286,62,39.4,40,0.0,Tarte au sucre,48 pies,3,False,Confections,"Desserts, candies, and sweet breads",QUICK,8,2013-08-21,2013-09-18,2013-08-30,3,229.24,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Laura Callahan,Sales Manager,New York,USA,2,Federal Shipping,1576.0,2013,8,3,9.0,True
10287,16,13.9,40,0.15,Pavlova,32 - 500 g boxes,3,False,Confections,"Desserts, candies, and sweet breads",RICAR,8,2013-08-22,2013-09-19,2013-08-28,3,12.76,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Laura Callahan,Sales Manager,New York,USA,2,Federal Shipping,472.6,2013,8,3,6.0,True
10287,34,11.2,20,0.0,Sasquatch Ale,24 - 12 oz bottles,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",RICAR,8,2013-08-22,2013-09-19,2013-08-28,3,12.76,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Laura Callahan,Sales Manager,New York,USA,2,Federal Shipping,224.0,2013,8,3,6.0,True
10287,46,9.6,15,0.15,Spegesild,4 - 450 g glasses,8,False,Seafood,Seaweed and fish,RICAR,8,2013-08-22,2013-09-19,2013-08-28,3,12.76,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Laura Callahan,Sales Manager,New York,USA,2,Federal Shipping,122.4,2013,8,3,6.0,True
10288,54,5.9,10,0.1,Tourtière,16 pies,6,False,Meat & Poultry,Prepared meats,REGGC,4,2013-08-23,2013-09-20,2013-09-03,1,7.45,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Reggio Emilia,Italy,Margaret Peacock,Sales Representative,New York,USA,8,Speedy Express,53.1,2013,8,3,11.0,True
10288,68,10.0,3,0.1,Scottish Longbreads,10 boxes x 8 pieces,3,False,Confections,"Desserts, candies, and sweet breads",REGGC,4,2013-08-23,2013-09-20,2013-09-03,1,7.45,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Reggio Emilia,Italy,Margaret Peacock,Sales Representative,New York,USA,8,Speedy Express,27.0,2013,8,3,11.0,True
10289,3,8.0,30,0.0,Aniseed Syrup,12 - 550 ml bottles,2,False,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",BSBEV,7,2013-08-26,2013-09-23,2013-08-28,3,22.77,B's Beverages,Victoria Ashworth,Sales Representative,London,UK,Robert King,Sales Representative,London,UK,5,Federal Shipping,240.0,2013,8,3,2.0,True
10289,64,26.6,9,0.0,Wimmers gute Semmelknödel,20 bags x 4 pieces,5,False,Grains & Cereals,"Breads, crackers, pasta, and cereal",BSBEV,7,2013-08-26,2013-09-23,2013-08-28,3,22.77,B's Beverages,Victoria Ashworth,Sales Representative,London,UK,Robert King,Sales Representative,London,UK,5,Federal Shipping,239.4,2013,8,3,2.0,True
10290,5,17.0,20,0.0,Chef Anton's Gumbo Mix,36 boxes,2,True,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",COMMI,8,2013-08-27,2013-09-24,2013-09-03,1,79.7,Comércio Mineiro,Pedro Afonso,Sales Associate,Sao Paulo,Brazil,Laura Callahan,Sales Manager,New York,USA,2,Speedy Express,340.0,2013,8,3,7.0,True
10290,29,99.0,15,0.0,Thüringer Rostbratwurst,50 bags x 30 sausgs.,6,True,Meat & Poultry,Prepared meats,COMMI,8,2013-08-27,2013-09-24,2013-09-03,1,79.7,Comércio Mineiro,Pedro Afonso,Sales Associate,Sao Paulo,Brazil,Laura Callahan,Sales Manager,New York,USA,2,Speedy Express,1485.0,2013,8,3,7.0,True
10290,49,16.0,15,0.0,Maxilaku,24 - 50 g pkgs.,3,False,Confections,"Desserts, candies, and sweet breads",COMMI,8,2013-08-27,2013-09-24,2013-09-03,1,79.7,Comércio Mineiro,Pedro Afonso,Sales Associate,Sao Paulo,Brazil,Laura Callahan,Sales Manager,New York,USA,2,Speedy Express,240.0,2013,8,3,7.0,True
10290,77,10.4,10,0.0,Original Frankfurter Grüne Soße,12 boxes,2,False,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",COMMI,8,2013-08-27,2013-09-24,2013-09-03,1,79.7,Comércio Mineiro,Pedro Afonso,Sales Associate,Sao Paulo,Brazil,Laura Callahan,Sales Manager,New York,USA,2,Speedy Express,104.0,2013,8,3,7.0,True
10291,13,4.8,20,0.1,Konbu,2 kg box,8,False,Seafood,Seaweed and fish,QUEDE,6,2013-08-27,2013-09-24,2013-09-04,2,6.4,Que Delícia,Bernardo Batista,Accounting Manager,Rio de Janeiro,Brazil,Michael Suyama,Sales Representative,London,UK,5,United Package,86.4,2013,8,3,8.0,True
10291,44,15.5,24,0.1,Gula Malacca,20 - 2 kg bags,2,False,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",QUEDE,6,2013-08-27,2013-09-24,2013-09-04,2,6.4,Que Delícia,Bernardo Batista,Accounting Manager,Rio de Janeiro,Brazil,Michael Suyama,Sales Representative,London,UK,5,United Package,334.8,2013,8,3,8.0,True
10291,51,42.4,2,0.1,Manjimup Dried Apples,50 - 300 g pkgs.,7,False,Produce,Dried fruit and bean curd,QUEDE,6,2013-08-27,2013-09-24,2013-09-04,2,6.4,Que Delícia,Bernardo Batista,Accounting Manager,Rio de Janeiro,Brazil,Michael Suyama,Sales Representative,London,UK,5,United Package,76.32,2013,8,3,8.0,True
10292,20,64.8,20,0.0,Sir Rodney's Marmalade,30 gift boxes,3,False,Confections,"Desserts, candies, and sweet breads",TRADH,1,2013-08-28,2013-09-25,2013-09-02,2,1.35,Tradição Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,Nancy Davolio,Sales Representative,New York,USA,8,United Package,1296.0,2013,8,3,5.0,True
10293,18,50.0,12,0.0,Carnarvon Tigers,16 kg pkg.,8,False,Seafood,Seaweed and fish,TORTU,1,2013-08-29,2013-09-26,2013-09-11,3,21.18,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Nancy Davolio,Sales Representative,New York,USA,8,Federal Shipping,600.0,2013,8,3,13.0,True
10293,24,3.6,10,0.0,Guarana Fantastica,12 - 355 ml cans,1,True,Beverages,"Soft drinks, coffees, teas, beers, and ales",TORTU,1,2013-08-29,2013-09-26,2013-09-11,3,21.18,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Nancy Davolio,Sales Representative,New York,USA,8,Federal Shipping,36.0,2013,8,3,13.0,True
10293,63,35.1,5,0.0,Vegie-spread,15 - 625 g jars,2,False,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",TORTU,1,2013-08-29,2013-09-26,2013-09-11,3,21.18,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Nancy Davolio,Sales Representative,New York,USA,8,Federal Shipping,175.5,2013,8,3,13.0,True
10293,75,6.2,6,0.0,Rhönbräu Klosterbier,24 - 0.5 l bottles,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",TORTU,1,2013-08-29,2013-09-26,2013-09-11,3,21.18,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Nancy Davolio,Sales Representative,New York,USA,8,Federal Shipping,37.2,2013,8,3,13.0,True
10294,1,14.4,18,0.0,Chai,10 boxes x 20 bags,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",RATTC,4,2013-08-30,2013-09-27,2013-09-05,2,147.26,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Margaret Peacock,Sales Representative,New York,USA,8,United Package,259.2,2013,8,3,6.0,True
10294,17,31.2,15,0.0,Alice Mutton,20 - 1 kg tins,6,True,Meat & Poultry,Prepared meats,RATTC,4,2013-08-30,2013-09-27,2013-09-05,2,147.26,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Margaret Peacock,Sales Representative,New York,USA,8,United Package,468.0,2013,8,3,6.0,True
10294,43,36.8,15,0.0,Ipoh Coffee,16 - 500 g tins,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",RATTC,4,2013-08-30,2013-09-27,2013-09-05,2,147.26,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Margaret Peacock,Sales Representative,New York,USA,8,United Package,552.0,2013,8,3,6.0,True
10294,60,27.2,21,0.0,Camembert Pierrot,15 - 300 g rounds,4,False,Dairy Products,Cheeses,RATTC,4,2013-08-30,2013-09-27,2013-09-05,2,147.26,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Margaret Peacock,Sales Representative,New York,USA,8,United Package,571.2,2013,8,3,6.0,True
10294,75,6.2,6,0.0,Rhönbräu Klosterbier,24 - 0.5 l bottles,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",RATTC,4,2013-08-30,2013-09-27,2013-09-05,2,147.26,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Margaret Peacock,Sales Representative,New York,USA,8,United Package,37.2,2013,8,3,6.0,True
10295,56,30.4,4,0.0,Gnocchi di nonna Alice,24 - 250 g pkgs.,5,False,Grains & Cereals,"Breads, crackers, pasta, and cereal",VINET,2,2013-09-02,2013-09-30,2013-09-10,2,1.15,Vins et alcools Chevalier,Paul Henriot,Accounting Manager,Reims,France,Andrew Fuller,Vice President Sales,New York,USA,0,United Package,121.6,2013,9,3,8.0,True
10296,11,16.8,12,0.0,Queso Cabrales,1 kg pkg.,4,False,Dairy Products,Cheeses,LILAS,6,2013-09-03,2013-10-01,2013-09-11,1,0.12,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Michael Suyama,Sales Representative,London,UK,5,Speedy Express,201.6,2013,9,3,8.0,True
10296,16,13.9,30,0.0,Pavlova,32 - 500 g boxes,3,False,Confections,"Desserts, candies, and sweet breads",LILAS,6,2013-09-03,2013-10-01,2013-09-11,1,0.12,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Michael Suyama,Sales Representative,London,UK,5,Speedy Express,417.0,2013,9,3,8.0,True
10296,69,28.8,15,0.0,Gudbrandsdalsost,10 kg pkg.,4,False,Dairy Products,Cheeses,LILAS,6,2013-09-03,2013-10-01,2013-09-11,1,0.12,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Michael Suyama,Sales Representative,London,UK,5,Speedy Express,432.0,2013,9,3,8.0,True
10297,39,14.4,60,0.0,Chartreuse verte,750 cc per bottle,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",BLONP,5,2013-09-04,2013-10-16,2013-09-10,2,5.74,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,Steven Buchanan,Sales Manager,London,UK,2,United Package,864.0,2013,9,3,6.0,True
10297,72,27.8,20,0.0,Mozzarella di Giovanni,24 - 200 g pkgs.,4,False,Dairy Products,Cheeses,BLONP,5,2013-09-04,2013-10-16,2013-09-10,2,5.74,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,Steven Buchanan,Sales Manager,London,UK,2,United Package,556.0,2013,9,3,6.0,True
10298,2,15.2,40,0.0,Chang,24 - 12 oz bottles,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",HUNGO,6,2013-09-05,2013-10-03,2013-09-11,2,168.22,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Michael Suyama,Sales Representative,London,UK,5,United Package,608.0,2013,9,3,6.0,True
10298,36,15.2,40,0.25,Inlagd Sill,24 - 250 g  jars,8,False,Seafood,Seaweed and fish,HUNGO,6,2013-09-05,2013-10-03,2013-09-11,2,168.22,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Michael Suyama,Sales Representative,London,UK,5,United Package,456.0,2013,9,3,6.0,True
10298,59,44.0,30,0.25,Raclette Courdavault,5 kg pkg.,4,False,Dairy Products,Cheeses,HUNGO,6,2013-09-05,2013-10-03,2013-09-11,2,168.22,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Michael Suyama,Sales Representative,London,UK,5,United Package,990.0,2013,9,3,6.0,True
10298,62,39.4,15,0.0,Tarte au sucre,48 pies,3,False,Confections,"Desserts, candies, and sweet breads",HUNGO,6,2013-09-05,2013-10-03,2013-09-11,2,168.22,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Michael Suyama,Sales Representative,London,UK,5,United Package,591.0,2013,9,3,6.0,True
10299,19,7.3,15,0.0,Teatime Chocolate Biscuits,10 boxes x 12 pieces,3,False,Confections,"Desserts, candies, and sweet breads",RICAR,4,2013-09-06,2013-10-04,2013-09-13,2,29.76,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Margaret Peacock,Sales Representative,New York,USA,8,United Package,109.5,2013,9,3,7.0,True
10299,70,12.0,20,0.0,Outback Lager,24 - 355 ml bottles,1,False,Beverages,"Soft drinks, coffees, teas, beers, and ales",RICAR,4,2013-09-06,2013-10-04,2013-09-13,2,29.76,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Margaret Peacock,Sales Representative,New York,USA,8,United Package,240.0,2013,9,3,7.0,True
10300,66,13.6,30,0.0,Louisiana Hot Spiced Okra,24 - 8 oz jars,2,False,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",MAGAA,2,2013-09-09,2013-10-07,2013-09-18,2,17.68,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Bergamo,Italy,Andrew Fuller,Vice President Sales,New York,USA,0,United Package,408.0,2013,9,3,9.0,True
10300,68,10.0,20,0.0,Scottish Longbreads,10 boxes x 8 pieces,3,False,Confections,"Desserts, candies, and sweet breads",MAGAA,2,2013-09-09,2013-10-07,2013-09-18,2,17.68,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Bergamo,Italy,Andrew Fuller,Vice President Sales,New York,USA,0,United Package,200.0,2013,9,3,9.0,True
10301,40,14.7,10,0.0,Boston Crab Meat,24 - 4 oz tins,8,False,Seafood,Seaweed and fish,WANDK,8,2013-09-09,2013-10-07,2013-09-17,2,45.08,Die Wandernde Kuh,Rita Müller,Sales Representative,Stuttgart,Germany,Laura Callahan,Sales Manager,New York,USA,2,United Package,147.0,2013,9,3,8.0,True
